code,name,series,element,tagname,wishlist,gen,owner,fought,frame,custom_frame,3D,morph,glow,bg,attack,defense,speed,hp,moves,level
obkpil,Toyonaga Hibiki,Girlfriend (Kari),light,ev,1,1654,N/A,N/A,0,N/A,false,false,N/A,N/A,52,59,45,286,"Hol, Ven",1
oblvl5,Kawabuchi Kazumi,Girlfriend (Kari),wind,ev,0,750,N/A,N/A,0,N/A,false,false,N/A,N/A,44,79,58,269,"Ser, Spi",1
obmw7l,Fuyumi Todoroki,My Hero Academia,fire,N/A,6,1872,N/A,N/A,0,N/A,false,false,N/A,N/A,56,55,51,242,"Vis, Dru",1
obmulu,Fuga,Valkyrie Crusade,earth,N/A,0,1807,N/A,N/A,0,N/A,false,false,N/A,N/A,44,50,55,249,"Rot, For",1
obmqs5,Bum Geon Woo,Dangerous Convenience Store,wind,ev,31,1079,N/A,N/A,0,N/A,false,false,N/A,N/A,54,40,56,237,"Bli, Ban",1
obmnm6,Ryoga Tosa,Paradox Live,fire,N/A,8,936,N/A,N/A,0,N/A,false,false,N/A,N/A,58,55,44,231,"Ref, Tim",1
obmm3x,Neon,Valorant,earth,valo,75,1527,N/A,N/A,0,N/A,false,false,N/A,N/A,57,44,43,277,"Tim, Cos",1
obmin3,GingerBrave,Cookie Run,fire,ev,12,1365,N/A,N/A,0,N/A,false,false,N/A,N/A,48,76,47,256,"Und, Tem",1
obmgvi,Shin Jaehyun,Debut or Die,wood,N/A,7,1701,N/A,N/A,0,N/A,false,false,N/A,N/A,48,43,53,241,"Eth, Spi",1
obmfak,Zane,Princess Connect! Re Dive,ice,N/A,0,633,N/A,N/A,0,N/A,false,false,N/A,N/A,47,52,51,257,"Spi, Ven",1
obmdxt,Zeke,Fire Emblem Echoes: Shadows of Valentia,void,N/A,1,1233,N/A,N/A,0,N/A,false,false,N/A,N/A,48,55,83,234,"Dru, Alm",1
obm9lb,Ashaf,The Witch and The Beast,ice,wb,16,70,N/A,N/A,0,N/A,false,false,N/A,N/A,45,55,66,281,"Ato, Hol",1
oblswo,Kenzou Tenma,Monster,wind,N/A,63,982,N/A,N/A,0,N/A,false,false,N/A,N/A,58,43,59,269,"Ref, Und",1
oblr40,Scat Cat,The Aristocats,light,low,0,18,N/A,N/A,0,N/A,false,false,N/A,N/A,55,44,46,267,"Ato, Mim",1
oblqkm,Cherry Ball Cookie,Cookie Run,fire,cookie,1,1251,N/A,N/A,0,N/A,false,false,N/A,N/A,52,58,50,272,"Ven, Vis",1
oblnxz,Silica,Sword Art Online,wood,ev,34,661,N/A,N/A,0,N/A,false,false,N/A,N/A,54,60,44,246,"Vis, Wil",1
oblm5h,Saber,Fate/Zero,wind,crg,602,204,N/A,N/A,0,N/A,false,false,N/A,N/A,52,57,51,242,"Rol, For",1
obli3z,Chuu,LOONA,ice,N/A,179,721,N/A,N/A,0,N/A,false,false,N/A,N/A,40,41,49,243,"Rot, Rol",1
oblia8,Jang So-Seol,The Breaker,fire,N/A,0,505,N/A,N/A,0,N/A,false,false,N/A,N/A,52,60,49,266,"Pur, Rol",1
obldoc,Nozomi Tateno,Grimoire Magic Academy,fire,ev,0,820,N/A,N/A,0,N/A,false,false,N/A,N/A,50,43,71,283,"Spi, Ref",1
obl7hh,Lena,GWSN,ice,N/A,3,1133,N/A,N/A,0,N/A,false,false,N/A,N/A,58,46,53,248,"Rot, Bli",1
obl598,Tsukigami Len,First Stage Production,earth,N/A,0,670,N/A,N/A,0,N/A,false,false,N/A,N/A,42,55,52,237,"Ser, Roc",1
obl0f3,Seimei,Naruto,ice,N/A,1,806,N/A,N/A,0,N/A,false,false,N/A,N/A,42,41,46,295,"Sha, Har",1
obkr1k,Mori Calliope,Hololive EN,ice,N/A,479,1500,N/A,N/A,0,N/A,false,false,N/A,N/A,41,60,57,237,"Dra, Hol",1
obkphn,Q-Pernikiss,Crush Crush,fire,N/A,0,60,N/A,N/A,0,N/A,false,false,N/A,N/A,56,53,43,298,"Dra, Bod",1
obkn9m,Mio Chibana,Umibe no Étranger,earth,N/A,65,962,N/A,N/A,0,N/A,false,false,N/A,N/A,76,56,52,238,"Har, Eth",1
obgzw3,Tsukushi Futaba,BanG Dream!,wood,N/A,12,1427,N/A,N/A,0,N/A,false,false,N/A,N/A,55,40,46,270,"Vor, Rot",1
oae8t5,Schwarzwalder,Cookie Run,metal,N/A,1,536,N/A,N/A,0,N/A,false,false,N/A,N/A,44,45,53,236,"Ser, Bli",1
obkkna,Hasumi Urara,Battle Girl High School,metal,ev,2,598,N/A,N/A,0,N/A,false,false,N/A,N/A,52,53,44,274,"Und, Sou",1
obkj9d,Charlie's Grandma,Smiling Friends,fire,low,1,43,N/A,N/A,0,N/A,false,false,N/A,N/A,41,41,52,248,"Spi, Hyp",1
obkj9r,Rei Sakuma,Ensemble Stars!,void,N/A,114,1473,N/A,N/A,0,N/A,false,false,N/A,N/A,43,41,52,255,"Tri, Bel",1
obk81a,Aaroniero Arruruerie,Bleach,ice,bleach,1,1333,N/A,N/A,0,N/A,false,false,N/A,N/A,50,42,44,248,"Ato, Tau",1
obk631,Eugene Gale,Weak Hero,void,low,1,76,N/A,N/A,0,N/A,false,false,N/A,N/A,46,54,44,237,"Roc, Alm",1
obk3gh,Toyonaga Hibiki,Girlfriend (Kari),metal,ev,1,1372,N/A,N/A,0,N/A,false,false,N/A,N/A,48,53,65,260,"Vor, Ato",1
obk0z6,Shirayuki Mishiro,NoriPro,void,low,3,91,N/A,N/A,0,N/A,false,false,N/A,N/A,58,40,60,259,"Tau, Roc",1
objztb,Wooin Yoo,Wind Breaker,wind,N/A,7,1927,N/A,N/A,0,N/A,false,false,N/A,N/A,44,68,52,273,"Spi, Spi",1
obiii8,Harley Quinn,The Suicide Squad,wood,movie,79,1510,N/A,N/A,0,N/A,false,false,N/A,N/A,71,58,52,265,"Hyp, Dra",1
obigzz,Jessica Gray,Outlast,earth,N/A,2,973,N/A,N/A,0,N/A,false,false,N/A,N/A,54,69,49,269,"Sou, Ven",1
obid6o,Payila,Granblue Fantasy,fire,N/A,8,1294,N/A,N/A,0,N/A,false,false,N/A,N/A,45,58,60,256,"Ser, Wil",1
obid1d,Linzer Cookie,Cookie Run,ice,N/A,8,727,N/A,N/A,0,N/A,false,false,N/A,N/A,54,60,41,276,"Hyp, Hol",1
obibqj,Wahlberg Baigan,Mashle,earth,N/A,11,1499,N/A,N/A,0,N/A,false,false,N/A,N/A,50,53,54,280,"Tem, Dra",1
obibqd,Cheng Xiaoshi,Link Click,earth,N/A,168,1157,N/A,N/A,0,N/A,false,false,N/A,N/A,46,42,52,254,"Tau, Ato",1
obi63j,King Bob-Omb,Mario,light,N/A,3,1673,N/A,N/A,0,N/A,false,false,N/A,N/A,50,74,43,305,"Out, Und",1
obi4lo,Karen Araragi,Bakemonogatari,ice,N/A,33,1347,N/A,N/A,0,N/A,false,false,N/A,N/A,52,57,54,249,"Bli, Dra",1
obi2ij,Gendou Ikari,Neon Genesis Evangelion,void,N/A,13,1095,N/A,N/A,0,N/A,false,false,N/A,N/A,58,51,54,271,"For, Und",1
obi11b,Kusue Hakozaki,I'm Standing on a Million Lives,metal,low,1,41,N/A,N/A,0,N/A,false,false,N/A,N/A,53,46,48,252,"Hol, Spi",1
obhzi4,Jaeho,History,void,cool,1,1729,N/A,N/A,0,N/A,false,false,N/A,N/A,80,59,46,256,"Dru, Eth",1
obhxmg,Yumi Aiba,THE iDOLM@STER Cinderella Girls,metal,ev,1,1322,N/A,N/A,0,N/A,false,false,N/A,N/A,49,45,50,320,"Spi, Hol",1
obhw4p,Kushina Uzumaki,Naruto: Shippuden,fire,N/A,44,1239,N/A,N/A,0,N/A,false,false,N/A,N/A,46,46,45,265,"Tau, Rot",1
obhhz6,Karyl Momochi,Princess Connect! Re Dive,light,N/A,48,652,N/A,N/A,0,N/A,false,false,N/A,N/A,41,50,57,233,"Roc, Ven",1
obhfwn,Fuwawa Abyssgard,Hololive EN,light,ev,89,1662,N/A,N/A,0,N/A,false,false,N/A,N/A,71,44,45,297,"Ref, Ser",1
obhfv3,FNC,Girls Frontline,metal,ev,0,871,N/A,N/A,0,N/A,false,false,N/A,N/A,53,62,41,273,"Cos, For",1
obhekm,Mikoto Mikasa,Fuuka,light,N/A,0,1050,N/A,N/A,0,N/A,false,false,N/A,N/A,57,44,41,252,"Ven, Sou",1
obhagj,Kaoru Seta,BanG Dream!,wood,N/A,48,648,N/A,N/A,0,N/A,false,false,N/A,N/A,56,42,45,295,"Spi, Roc",1
obh4wt,La Signora,Genshin Impact,wood,genshit,82,1869,N/A,N/A,0,N/A,false,false,N/A,N/A,41,42,78,251,"Hel, Sha",1
obgxxb,Hotaru Tachibana,Aoharu x Machinegun,void,N/A,3,997,N/A,N/A,0,N/A,false,false,N/A,N/A,43,47,60,233,"Dra, Mys",1
obgvrr,Ruby Hoshino,Oshi no Ko,wind,crg,429,353,N/A,N/A,0,N/A,false,false,N/A,N/A,49,68,76,278,"Rot, Vor",1
obgqhr,Vin Jin,Lookism,light,N/A,12,963,N/A,N/A,0,N/A,false,false,N/A,N/A,57,43,45,284,"Har, Vor",1
obgnu6,Yedam,Treasure,wood,cool,22,1205,N/A,N/A,0,N/A,false,false,N/A,N/A,50,77,56,279,"Mys, Ref",1
obgm1s,Sephiroth,Final Fantasy VII,earth,N/A,163,593,N/A,N/A,0,N/A,false,false,N/A,N/A,57,52,59,276,"Eth, Ato",1
obgi5d,V,BTS,ice,N/A,327,1642,N/A,N/A,0,N/A,false,false,N/A,N/A,44,50,46,262,"Dra, Rol",1
obgctp,Yae Miko,Genshin Impact,wind,genshit,1437,1130,N/A,N/A,0,N/A,false,false,N/A,N/A,53,55,66,276,"Rol, Und",1
obfqo6,Oyster Cookie,Cookie Run,ice,N/A,1,1301,N/A,N/A,0,N/A,false,false,N/A,N/A,58,57,59,292,"Spi, Tau",1
obg96u,Pink Choco Cookie,Cookie Run,ice,cookie,1,1017,N/A,N/A,0,N/A,false,false,N/A,N/A,59,58,43,260,"Nec, Ser",1
obg8cp,Nunnally Lamperouge,Code Geass: Lelouch of the Rebellion,metal,N/A,9,1028,N/A,N/A,0,N/A,false,false,N/A,N/A,56,60,55,262,"Hol, Spi",1
obg6ox,Anissa Lagrange,The Precious Sister of the Villainous Grand Duke,fire,ev,1,528,N/A,N/A,0,N/A,false,false,N/A,N/A,60,74,42,255,"Cos, Rol",1
obg5oc,Rin Shibuya,THE iDOLM@STER Cinderella Girls,void,ev,15,843,N/A,N/A,0,N/A,false,false,N/A,N/A,65,58,44,277,"Ref, Vis",1
obg2vh,Ironmouse,VShojo,wind,N/A,144,549,N/A,N/A,0,N/A,false,false,N/A,N/A,55,53,76,274,"Bli, Tem",1
obg0oa,Jeonghan,Seventeen,light,N/A,129,662,N/A,N/A,0,N/A,false,false,N/A,N/A,40,74,73,256,"Dra, Vis",1
o8osip,Chiaki Nanami,Danganronpa 2: Goodbye Despair,fire,crg,246,219,N/A,N/A,0,N/A,false,false,N/A,N/A,45,41,58,255,"Ser, Har",1
o9s5et,Natsu Dragneel,Fairy Tail,void,spl,368,36,N/A,N/A,0,N/A,false,false,N/A,N/A,82,45,43,262,"Dra, Tau",1
obfpbm,Yato,Noragami,wood,N/A,289,986,N/A,N/A,0,N/A,false,false,N/A,N/A,54,44,56,248,"Pur, Mys",1
ob5xfh,Tomoya Okazaki,Clannad,metal,ev,25,449,N/A,N/A,0,N/A,false,false,N/A,N/A,40,50,40,280,"Rol, Hel",1
ob4txx,Sejeong,SOLOIST,light,ev,14,1596,N/A,N/A,0,N/A,false,false,N/A,N/A,54,59,53,251,"Spi, Cos",1
obegfy,Sara,Sid Story,ice,ev,0,1149,N/A,N/A,0,N/A,false,false,N/A,N/A,50,57,53,280,"Vis, Hyp",1
obb9hp,Kayena Hill,The Villainess Is a Marionette,wind,ev,29,1553,N/A,N/A,0,N/A,false,false,N/A,N/A,51,53,56,232,"Har, Tau",1
ob8z9a,Kanon Shibuya,Love Live! Superstar!!,earth,ev,15,1595,N/A,N/A,0,N/A,false,false,N/A,N/A,50,43,40,294,"Spi, Out",1
obf93h,Jiang Xitong,Shining Nikki,ice,ev,0,923,N/A,N/A,0,N/A,false,false,N/A,N/A,46,70,43,272,"Sha, Ven",1
ob8sfn,Date Masamune,Samurai Love Ballad: PARTY,ice,ev,1,1634,N/A,N/A,0,N/A,false,false,N/A,N/A,51,46,42,238,"Out, Bod",1
obfbyx,919,Show By Rock!!,fire,ev,0,1176,N/A,N/A,0,N/A,false,false,N/A,N/A,48,58,52,276,"Rol, Mim",1
obfkq8,Doyoung,NCT,earth,cool,41,448,N/A,N/A,0,N/A,false,false,N/A,N/A,53,43,51,250,"Cos, Tem",1
obfhvq,Bluey,Bluey,wind,ev,54,1507,N/A,N/A,0,N/A,false,false,N/A,N/A,59,53,72,247,"Pur, Sou",1
obfd3o,Kirstee,Bratz,earth,N/A,1,1894,N/A,N/A,0,N/A,false,false,N/A,N/A,57,44,48,256,"Sou, Vor",1
obfbs3,Malori Crowett,Mage and Demon Queen,wood,N/A,38,1127,N/A,N/A,0,N/A,false,false,N/A,N/A,57,60,55,239,"Bel, Spi",1
obf6me,Shinobu Sengoku,Ensemble Stars!,wood,ev,18,1445,N/A,N/A,0,N/A,false,false,N/A,N/A,50,53,41,310,"Dra, Ban",1
obf5gc,Oliver Evans,Nijisanji,light,ev,4,1943,N/A,N/A,0,N/A,false,false,N/A,N/A,51,71,57,239,"Mys, For",1
obf33y,Suzaku Akai,THE iDOLM@STER SideM,void,ev,0,1774,N/A,N/A,0,N/A,false,false,N/A,N/A,49,50,72,249,"Rol, Hyp",1
obf1j5,Moka Akashiya,Rosario x Vampire,earth,ev,62,1850,N/A,N/A,0,N/A,false,false,N/A,N/A,50,60,48,262,"Tem, Spi",1
obezm6,Ookami Mio,Hololive,fire,N/A,67,1466,N/A,N/A,0,N/A,false,false,N/A,N/A,80,47,61,254,"Spi, Dru",1
obeylg,Chen Yuzi,SNH48,earth,cool,2,827,N/A,N/A,0,N/A,false,false,N/A,N/A,47,63,70,306,"Bod, Bel",1
obexu3,Wamdus,Granblue Fantasy,fire,N/A,0,1389,N/A,N/A,0,N/A,false,false,N/A,N/A,50,40,47,302,"Hyp, Vor",1
obetz5,Ryujin,ITZY,ice,crg,318,223,N/A,N/A,0,N/A,false,false,N/A,N/A,58,54,60,244,"Dra, Rol",1
obeso1,Palm Siberia,Hunter x Hunter,ice,ev,5,508,N/A,N/A,0,N/A,false,false,N/A,N/A,55,44,52,256,"Hel, Dra",1
obeql7,Yomi,Senran Kagura: Portrait of Girls,wind,ev,1,614,N/A,N/A,0,N/A,false,false,N/A,N/A,44,47,60,270,"Hel, Ser",1
obelgf,Sheon,Billlie,fire,cool,12,1696,N/A,N/A,0,N/A,false,false,N/A,N/A,42,54,40,232,"Sha, Hol",1
obej6y,Kyra,Our Life: Beginnings & Always,earth,N/A,3,1961,N/A,N/A,0,N/A,false,false,N/A,N/A,99,40,42,235,"Hol, Dru",1
obehu9,Xiaolan,The Apothecary Diaries,fire,fav,20,616,N/A,N/A,0,N/A,false,false,N/A,N/A,96,52,59,288,"Tau, Rot",1
obeglb,Thor,Marvel Cinematic Universe,wind,N/A,62,1186,N/A,N/A,0,N/A,false,false,N/A,N/A,44,52,56,234,"Tim, Alm",1
obebrn,Muzan Kibutsuji,Demon Slayer,void,N/A,292,1821,N/A,N/A,0,N/A,false,false,N/A,N/A,41,56,45,341,"For, Pur",1
obe98p,Elaina,Wandering Witch: The Journey of Elaina,metal,crg,317,248,N/A,N/A,0,N/A,false,false,N/A,N/A,42,58,57,282,"Nec, For",1
obe6kj,Shen Qingqiu,Scum Villain's Self-Saving System,earth,N/A,51,601,N/A,N/A,0,N/A,false,false,N/A,N/A,60,53,55,270,"Alm, Hel",1
obe384,Maxwell,Memes,wind,low,25,44,N/A,N/A,0,N/A,false,false,N/A,N/A,59,60,48,269,"Ban, Tim",1
obe1g3,Pawn Black Cookie,Cookie Run,metal,cookie,1,1463,N/A,N/A,0,N/A,false,false,N/A,N/A,52,50,60,280,"Bod, Nec",1
obe1ig,Tattsun,World's End Club,wood,low,0,38,N/A,N/A,0,N/A,false,false,N/A,N/A,52,46,51,240,"Sha, Und",1
obdypj,Sirzechs Lucifer,High School DxD,earth,N/A,3,922,N/A,N/A,0,N/A,false,false,N/A,N/A,62,53,70,241,"Mim, Rol",1
obdw51,Pizza Cookie,Cookie Run,ice,cookie,5,1011,N/A,N/A,0,N/A,false,false,N/A,N/A,77,51,50,291,"Hel, Bli",1
obdw4t,Claire Redfield,Resident Evil,void,N/A,62,1041,N/A,N/A,0,N/A,false,false,N/A,N/A,78,55,60,232,"Bod, Wil",1
obdus9,A-chan,Hololive,fire,N/A,15,1740,N/A,N/A,0,N/A,false,false,N/A,N/A,59,43,53,236,"For, Spi",1
obcc7c,Amaha Shiratori,Re:Stage!,light,ev,0,1804,N/A,N/A,0,N/A,false,false,N/A,N/A,55,45,59,284,"Mys, Bel",1
obc5qw,Cream Cookie,Cookie Run,wood,cookie,2,683,N/A,N/A,0,N/A,false,false,N/A,N/A,59,40,45,317,"Und, Tri",1
obbzfn,Alex Mason,Call of Duty,void,N/A,14,868,N/A,N/A,0,N/A,false,false,N/A,N/A,52,45,60,246,"Vor, Bel",1
obbvrw,Towa,Slow Damage,fire,N/A,15,1085,N/A,N/A,0,N/A,false,false,N/A,N/A,55,59,50,260,"Tri, Tau",1
obbrt9,Himeko Murata,Honkai Impact 3rd,ice,N/A,65,305,N/A,N/A,0,N/A,false,false,N/A,N/A,51,50,59,283,"Rol, Vis",1
obbowd,E:U,Everglow,fire,cool,5,598,N/A,N/A,0,N/A,false,false,N/A,N/A,51,46,46,276,"Hol, Spi",1
obbf3v,Rin,Senran Kagura: New Wave,wind,ev,4,882,N/A,N/A,0,N/A,false,false,N/A,N/A,50,47,48,239,"Spi, Rol",1
obbbas,Daniel,Fire Emblem: Path of Radiance,earth,N/A,2,1415,N/A,N/A,0,N/A,false,false,N/A,N/A,46,43,42,260,"Ven, Hol",1
obb9lx,Chihaya Kisaragi,THE iDOLM@STER,wood,ev,2,1140,N/A,N/A,0,N/A,false,false,N/A,N/A,46,50,41,261,"Vis, For",1
obb6h2,Vil Schoenheit,Twisted Wonderland,earth,N/A,42,1956,N/A,N/A,0,N/A,false,false,N/A,N/A,44,43,41,263,"Spi, Nec",1
obb4ka,Ryuu Lion,Is It Wrong to Try to Pick Up Girls in a Dungeon?,wood,ev,72,1444,N/A,N/A,0,N/A,false,false,N/A,N/A,45,42,48,264,"Sha, Dru",1
obazyy,Winter,Girls on Top,fire,N/A,45,832,N/A,N/A,0,N/A,false,false,N/A,N/A,40,44,43,288,"Sou, Bod",1
obay43,Volks,Blush Blush,ice,ev,6,1046,N/A,N/A,0,N/A,false,false,N/A,N/A,55,43,45,232,"Mim, Hel",1
obaobm,Busik Kim,Villain With A Crush,earth,low,0,84,N/A,N/A,0,N/A,false,false,N/A,N/A,50,55,54,269,"Hol, Und",1
obakv5,Penelope Eckhart,Death is the only ending for the Villainess,ice,ev,131,1934,N/A,N/A,0,N/A,false,false,N/A,N/A,48,55,52,271,"Dra, Tri",1
obahud,Taiga Aisaka,Toradora!,wind,N/A,246,894,N/A,N/A,0,N/A,false,false,N/A,N/A,58,85,44,275,"Ser, Tem",1
obah0c,Lamia - Lost Lullaby,Punishing: Gray Raven,void,ev,11,977,N/A,N/A,0,N/A,false,false,N/A,N/A,56,50,59,265,"Und, Hol",1
obaeyb,Katsuki Bakugou,My Hero Academia,earth,mha,630,657,N/A,N/A,0,N/A,false,false,N/A,N/A,41,50,48,277,"Mim, Dra",1
obadp4,Fukase,Vocaloid,wind,N/A,47,744,N/A,N/A,0,N/A,false,false,N/A,N/A,48,43,61,290,"Tri, Hyp",1
obabzr,Junseo,WEi,earth,cool,7,1775,N/A,N/A,0,N/A,false,false,N/A,N/A,51,52,40,277,"Out, Mys",1
oba8vp,Felix,Stray Kids,wind,crg,469,174,N/A,N/A,0,N/A,false,false,N/A,N/A,57,48,43,300,"Bli, Tem",1
ob9rq4,Marin Kitagawa,My Dress-Up Darling,metal,crg,3613,249,N/A,N/A,0,N/A,false,false,N/A,N/A,54,51,48,273,"Ven, Pur",1
oba3vv,Kae Hiiragi,Re:Stage!,fire,N/A,0,1338,N/A,N/A,0,N/A,false,false,N/A,N/A,47,47,58,287,"Rol, Ref",1
oba2dl,Alisa - Echo,Punishing: Gray Raven,wood,ev,2,1640,N/A,N/A,0,N/A,false,false,N/A,N/A,56,47,60,272,"Rot, Spi",1
ob9z5q,Kisume,Touhou,void,N/A,2,1736,N/A,N/A,0,N/A,false,false,N/A,N/A,60,42,53,266,"Nec, Bel",1
ob9xi5,Kim Hyesung,Love is an Illusion!,metal,N/A,20,1580,N/A,N/A,0,N/A,false,false,N/A,N/A,44,56,45,279,"Pur, Bel",1
ob9w6v,Cha Yeon-Woo,Second Life Ranker,wind,N/A,34,1042,N/A,N/A,0,N/A,false,false,N/A,N/A,46,60,52,257,"Mys, Mim",1
ob9qrc,Joker,Black Butler,void,N/A,6,121,N/A,N/A,0,N/A,false,false,N/A,N/A,46,55,49,259,"Nec, Rot",1
ob9p3f,Kousei Tsuburaba,My Hero Academia,earth,N/A,1,1801,N/A,N/A,0,N/A,false,false,N/A,N/A,48,58,43,267,"Ser, Spi",1
ob9nvy,Python,Girls Frontline,ice,N/A,2,976,N/A,N/A,0,N/A,false,false,N/A,N/A,46,42,40,233,"Rot, Hel",1
ob9mop,Pilocchio,.hack//roots,light,N/A,0,174,N/A,N/A,0,N/A,false,false,N/A,N/A,58,40,63,271,"Sou, Vor",1
ob9ka3,Bronya Zaychik,Honkai Impact 3rd,fire,N/A,121,1229,N/A,N/A,0,N/A,false,false,N/A,N/A,42,46,41,279,"Hol, Roc",1
ob9izm,Hajime Fujiwara,THE iDOLM@STER Cinderella Girls,fire,ev,0,228,N/A,N/A,0,N/A,false,false,N/A,N/A,60,50,90,297,"Rol, Nec",1
ob9d9i,Carcalla,Valkyrie Crusade,fire,N/A,0,1875,N/A,N/A,0,N/A,false,false,N/A,N/A,44,45,47,249,"Hel, Alm",1
ob9are,Tokyo,Money Heist,earth,N/A,44,1751,N/A,N/A,0,N/A,false,false,N/A,N/A,53,54,46,236,"Sou, Tim",1
ob98eg,Mari Ohara,Love Live! Sunshine!!,wood,ev,17,1833,N/A,N/A,0,N/A,false,false,N/A,N/A,41,59,55,260,"Dra, Rot",1
ob97ci,So Mun,The Uncanny Counter,fire,cool,9,1207,N/A,N/A,0,N/A,false,false,N/A,N/A,42,52,50,252,"Ref, Har",1
ob94z5,Jinyoung,Wanna One,earth,cool,4,1693,N/A,N/A,0,N/A,false,false,N/A,N/A,63,43,45,342,"Spi, Sou",1
ob90qr,Krystal,f(x),ice,cool,6,1102,N/A,N/A,0,N/A,false,false,N/A,N/A,52,75,44,281,"Dru, Bel",1
ob8y4t,Reimu Hakurei,Touhou,light,ev,118,1992,N/A,N/A,0,N/A,false,false,N/A,N/A,43,77,41,264,"Eth, Spi",1
ob8wvy,Mavis Vermillion,Fairy Tail,fire,ev,36,753,N/A,N/A,0,N/A,false,false,N/A,N/A,62,52,50,237,"Alm, Und",1
ob8voy,Sebastian Michaelis,Black Butler,fire,N/A,394,1981,N/A,N/A,0,N/A,false,false,N/A,N/A,40,43,48,275,"Tim, Dru",1
ob8tfx,Sejeong,SOLOIST,metal,cool,14,1756,N/A,N/A,0,N/A,false,false,N/A,N/A,42,46,47,274,"Dra, Und",1
ob8sdw,Leeteuk,Super Junior,wood,N/A,4,513,N/A,N/A,0,N/A,false,false,N/A,N/A,60,58,79,234,"Sou, Ato",1
o5xy1i,Wataru Hibiki,Ensemble Stars!,metal,N/A,44,630,N/A,N/A,0,N/A,false,false,N/A,N/A,51,41,44,246,"Ser, Spi",1
ob8ngf,Ichigo Kurosaki,Bleach,metal,crg,901,356,N/A,N/A,0,N/A,false,false,N/A,N/A,51,49,44,253,"Eth, Mim",1
ob8mc4,Akage Janki,Gintama,light,N/A,0,30,N/A,N/A,0,N/A,false,false,N/A,N/A,59,61,49,259,"Tim, Und",1
ob8jxn,Kenji Miyazawa,Bungou Stray Dogs,fire,N/A,47,681,N/A,N/A,0,N/A,false,false,N/A,N/A,48,52,43,241,"Tem, Und",1
ob8gdk,Olivie Park,Counter:Side,wood,N/A,0,1849,N/A,N/A,0,N/A,false,false,N/A,N/A,54,45,77,245,"Ser, Dra",1
ob86pq,Matsuyama Dalia,D4DJ,metal,N/A,12,1708,N/A,N/A,0,N/A,false,false,N/A,N/A,58,60,58,261,"Dru, Sha",1
ob6po5,Arlecchino,Genshin Impact,metal,genshit,407,584,N/A,N/A,0,N/A,false,false,N/A,N/A,51,40,80,279,"Hyp, Rol",1
ob6mjn,Sara Chidouin,Your Turn to Die,metal,N/A,48,1867,N/A,N/A,0,N/A,false,false,N/A,N/A,73,55,67,258,"Und, Alm",1
ob6ivp,Goemon,Sid Story,ice,N/A,1,1121,N/A,N/A,0,N/A,false,false,N/A,N/A,53,42,42,273,"Mim, Alm",1
ob6gf9,Mueller Baltz,Atelier Annie: Alchemists of Sera Island,earth,N/A,0,1801,N/A,N/A,0,N/A,false,false,N/A,N/A,47,49,52,265,"Ref, Ato",1
ob6cue,Yume Narumiya,THE iDOLM@STER Cinderella Girls,fire,ev,0,678,N/A,N/A,0,N/A,false,false,N/A,N/A,52,59,56,264,"Hel, Rol",1
ob6b8d,Shiori Yamaga,Selection Project,fire,N/A,2,1771,N/A,N/A,0,N/A,false,false,N/A,N/A,53,57,55,261,"Eth, Roc",1
ob68pc,Pierta Henstone,Tricked into Becoming the Heroine's Stepmother,earth,ev,2,601,N/A,N/A,0,N/A,false,false,N/A,N/A,49,52,48,294,"Vis, Ban",1
ob681x,Karen Kujou,KINMOZA!,light,ev,64,733,N/A,N/A,0,N/A,false,false,N/A,N/A,40,68,40,231,"Mys, Vis",1
ob63aq,Gimli,The Familiar of Zero,metal,low,1,68,N/A,N/A,0,N/A,false,false,N/A,N/A,57,58,70,249,"Hol, Vor",1
ob61na,Orsola Aquinas,A Certain Magical Index II,fire,N/A,2,1830,N/A,N/A,0,N/A,false,false,N/A,N/A,46,59,60,232,"Nec, Mys",1
ob6091,Blood-Red Commander Igris,Solo Leveling,ice,solo,21,1198,N/A,N/A,0,N/A,false,false,N/A,N/A,42,52,42,255,"Bel, Dra",1
ob5yx4,Crush,SOLOIST,void,ev,3,1255,N/A,N/A,0,N/A,false,false,N/A,N/A,48,43,47,249,"Spi, Rol",1
ob5vz3,Rin Nohara,Naruto: Shippuden,light,ev,12,1114,N/A,N/A,0,N/A,false,false,N/A,N/A,49,51,46,248,"Bel, Out",1
ob5ujk,Yu-Yeon Na,Romance 101,earth,ev,8,570,N/A,N/A,0,N/A,false,false,N/A,N/A,55,47,42,260,"Cos, Tri",1
ob5rxd,Momo no Sei,Onmyoji,wood,N/A,0,799,N/A,N/A,0,N/A,false,false,N/A,N/A,51,57,50,234,"Alm, Nec",1
ob5nvl,Elf,Uncle from Another World,ice,N/A,7,626,N/A,N/A,0,N/A,false,false,N/A,N/A,47,55,53,266,"Wil, Ser",1
ob5lcb,Gilbert Nightray,Pandora Hearts,earth,N/A,33,1097,N/A,N/A,0,N/A,false,false,N/A,N/A,46,43,59,279,"Und, Bel",1
ob5juu,Kylo Ren,Star Wars,metal,N/A,11,1379,N/A,N/A,0,N/A,false,false,N/A,N/A,59,46,43,280,"Bod, Spi",1
ob5iy3,Kunou,High School DxD Hero,light,low,11,92,N/A,N/A,0,N/A,false,false,N/A,N/A,68,42,52,278,"Vor, Ser",1
